app,date,score,content
Coupang Eats,2025-05-24 12:47:06,5,쿠팡이츠 로 무료 배달 받았어요 ㅠ
Coupang Eats,2025-05-24 12:39:54,5,최소금액이 너무 비싸게 책정되서 불필요한 지출을 유도하는꺼 같아여 금액을 조금만 낮쳐줘도 지금보다 자주 이용 할수 있을듯하네요
Coupang Eats,2025-05-24 12:22:05,5,사용하기 좋습니다.
Coupang Eats,2025-05-24 11:50:43,5,최고입니다 ~~~!!
Coupang Eats,2025-05-24 08:14:27,5,최고에요👍 현당 도착결제도 되면 좋겠어요. 더 많은 사람들이 사용할 것 같네요. 법카 사용 어려운 경우 있네요
Coupang Eats,2025-05-24 07:51:54,5,가게와 소비자에게 수수료 적정선에 받는 선한기업됩시다.ㅅㄱ
Coupang Eats,2025-05-24 02:40:47,5,"잘 쓰고 있습니다 메뉴마다 리뷰를 볼 수 있으면 좋겠어요 사진 등록되어 있지 않은 메뉴들도 있고, 또 사진은 등록되어 있지만 리뷰는 어떤지 궁금할 때도 있는데, 전체 리뷰에서 그 메뉴 리뷰는 어떤지 찾아야하는 게 힘들어요 메뉴 선택지에서 리뷰를 볼 수 있는 방법이라든가, 전체리뷰에서 상품필터를 골라서 볼 수 있으면 좋겠어요"
Coupang Eats,2025-05-24 01:43:49,5,넘 편하고 실시간으로 정보를 받을 수 잇어서 좋아여 ㅎ
Coupang Eats,2025-05-24 01:29:15,5,쿠팡 앱 잘사용하고 있습니다. 편하게 잘사용중입니다. 한가지만 부탁드립니다. 요즘 구 주소 사용 안합니다. 부탁드립니다. 신주소로 표기 부탁드립니다. 우체통 뒤저가며 음식을 두고도 의심 스러울때가 많습니다.
Coupang Eats,2025-05-24 00:11:58,5,배달 빠르고 좋네요
Coupang Eats,2025-05-23 21:30:32,5,무조건 빨리 배달되눈 곳이네요 배달도착 시간이 실시간으로 변경되요 처음에 x시 15분이었던게 30분으로 변경되고 45분으로 변경되고 40분에 도착하니 5분일찍 도착했다고 알림와요 무조건 빨리 배달되는 최.고.중에 최.고.의.앱이네요.
Coupang Eats,2025-05-23 20:04:40,5,빠르고 정말로 좋음 좀더 많은 매장들과 연결됐으면 좋겠음
Coupang Eats,2025-05-23 19:57:31,2,메뉴마다 직접 매장 가서 사는거랑 많게는 몇천원 가격 차이가 있어서 여러 메뉴 구입시 배달비 이상으로 더 돈 내는셈이네요..
Coupang Eats,2025-05-23 19:48:25,5,다양한 먹거리와 빠른 배달서비스
Coupang Eats,2025-05-23 19:35:59,5,쿠폰도 자주주고 배달도 금방와서 좋습니다
Coupang Eats,2025-05-23 15:02:07,5,좋긴한데 항상 쿠팡 메인을 통해 들어가야하는 점은 불편해요. 그것 뺴고는 배달 앱 중에서 제일 좋아요.
Coupang Eats,2025-05-23 15:00:37,5,사용하기 편하구 배달료가 없네요
Coupang Eats,2025-05-23 14:18:58,5,상담 즉시 해결되서 감동이네요
Coupang Eats,2025-05-23 13:23:08,5,이용하기 편하고 빠른배달로 늘 믿음이 갑니다 생활 가까이 있어 자주 하게 되네요
Coupang Eats,2025-05-22 23:33:02,5,항상 무료배달 넘 좋음
Coupang Eats,2025-05-22 22:38:43,5,쿠팡플레이를 사용해서 그런지 해택이많네요
Coupang Eats,2025-05-22 22:21:51,4,아주 좋네요 처음 써봤 는데
Coupang Eats,2025-05-22 21:44:43,5,사용하기 편하고 좋아요!
Coupang Eats,2025-05-22 21:41:03,5,좋다 유용하게 사용중
Coupang Eats,2025-05-22 21:14:44,5,맛있고 빠릅니다.~
Coupang Eats,2025-05-22 19:53:31,5,잘 애용하고 있어요
Coupang Eats,2025-05-22 19:21:38,5,진짜 쿠팡이츠만한 배달앱 없음 그야말로 전무후무
Coupang Eats,2025-05-22 19:19:26,5,배민보다는훨씬좋아요
Coupang Eats,2025-05-22 18:38:27,1,오배송 응대 꽝이다
Coupang Eats,2025-05-22 18:32:22,5,다른플랫폼보다 훨씬 좋은듯 다방면으로
Coupang Eats,2025-05-22 17:25:32,5,배달기사 위치가 실시간으로 부드럽게 움직임.
Coupang Eats,2025-05-22 17:02:07,5,쿠팡이츠 정말 좋네요!
Coupang Eats,2025-05-22 17:00:29,4,메뉴별 리뷰 열람 기능 및 블랙리스트 (다시는 주문하고 싶지 않은 업체) 설정 기능이 추가되면 좋겠습니다
Coupang Eats,2025-05-22 15:23:20,5,모든면에서 너무 조아요^^
Coupang Eats,2025-05-22 15:01:59,5,앱 이용이 편합니다
Coupang Eats,2025-05-22 13:54:37,1,배달을 시켰으나 주소대로 배달 안 됨 고객센터에 불편 접수하니 고객 책임으로 몰고 감 그냥 이용하지 말라는 거부로 알고 더 이상 이용 안하려 함
Coupang Eats,2025-05-22 13:19:41,5,할인쿠폰도 많고 와우회원 혜택이 많아서 좋아요
Coupang Eats,2025-05-22 13:17:02,5,배달시간도 예상시간보다 10분이상 빨리왔어요
Coupang Eats,2025-05-22 12:49:09,5,쿠폰 할인 적용되는 가게들이 많아서 정말 좋아요
Coupang Eats,2025-05-22 12:32:39,5,무료배달에 할인까지 실시간 배달현황도 보기좋구요 요즘은 배달앱 무조건 쿠팡이츠죠
Coupang Eats,2025-05-22 12:31:47,4,이제 사용하기 딱 좋은 수준으로 발전했습니다. 다만 함께주문하기 추가좀...
Coupang Eats,2025-05-22 12:07:11,5,최고~~~됐지;;;
Coupang Eats,2025-05-22 10:16:19,1,어떻게든 역어서 오게 하네요? 음식 다식어빠짐니다 대단합니다 진짜
Coupang Eats,2025-05-21 23:41:13,5,다른 배달 앱보다 가격이 싸고 배달도 빨라요. 배달비도 조금 더 싼 것 같아요.
Coupang Eats,2025-05-21 23:40:22,5,편하고 알기싑게 되어서좋아요
Coupang Eats,2025-05-21 23:08:52,5,잘 쓰고 있습니다. 그런데 검색이나 필터링에 운영시간도 볼수있음 좋겠습니다
Coupang Eats,2025-05-21 22:36:25,5,다는 업체보다 배달료 부담없고 포인트도 야무지게 쓸수 있어서 최고
Coupang Eats,2025-05-21 22:06:39,5,ㅉㅈㅈㅈㅈㅈㅈ짱!!!
Coupang Eats,2025-05-21 21:43:58,5,사용이 편리해요. 할인쿠폰도 자동으로 적용되서 까먹을일 없이 좋네요.
Coupang Eats,2025-05-21 21:03:48,5,배달시간이 거의 맞게 오는거 같아요
Coupang Eats,2025-05-21 20:44:59,5,오늘 처음 사용해봤는데 배민보다 훨씬 나은 서비스에 솔직히 많이 놀랐네요. 와우회원이라 배달료도 무료고 첫 가입 쿠폰 스타벅스 12000원 할인쿠폰 받아서 식후 커피한잔 했네요. 배민 바로 삭제했습니다. 추천 쾅쾅쾅
Coupang Eats,2025-05-21 20:42:29,5,쿠폰도 많고 대응도 빠름
Coupang Eats,2025-05-21 20:20:55,5,쿠팡이츠 편하고 배달도 빠르고 좋습니다!
Coupang Eats,2025-05-21 19:58:45,5,잘 사용하고 있습니다.
Coupang Eats,2025-05-21 19:48:03,1,배달파트너 다른곳에 배달하고 전화도 안받음
Coupang Eats,2025-05-21 19:12:05,4,편하게잘쓰고잇습니다
Coupang Eats,2025-05-21 18:43:51,5,무료배달에 한번씩 할인도 받고 정말 혜택이 많아서 좋은것 같아요
Coupang Eats,2025-05-21 18:22:27,5,사용하기 쉽고 좋아요~
Coupang Eats,2025-05-21 17:34:11,5,배달은 이제 쿠팡이츠만~굿굿
Coupang Eats,2025-05-21 17:02:21,1,이유없이 받을 수 있는 쿠폰이 없어짐
Coupang Eats,2025-05-21 16:59:19,5,저는 쿠팡너무좋아해요ㅋ 배달까지 아주좋아요^^
Coupang Eats,2025-05-21 16:01:49,3,할부금 없어서 너무 비싸서 못먹네요
Coupang Eats,2025-05-21 15:45:56,5,배송도 빠르고 서비스가 좋습니다^^
Coupang Eats,2025-05-21 15:07:50,5,아들이 가르쳐줘서 사용하고 있는데 ..좋은것 같아요
Coupang Eats,2025-05-21 14:55:13,5,음식배달 좋아요 배민쓰다가 갈아탔음
Coupang Eats,2025-05-21 13:37:36,5,"생각보다, 괞찮네요"
Coupang Eats,2025-05-21 12:55:59,5,무료배달에.배달도 빠르도 요즘 이 앱만 이용합니다.
Coupang Eats,2025-05-21 12:05:45,4,너무 잘쓰고있지만 단 포장주문이 너무 없네요오..햄버거집은 일도없구요...
Coupang Eats,2025-05-21 11:46:58,5,선명하고 선택하기 위한 메뉴 사진과 서비스
Coupang Eats,2025-05-21 00:29:35,5,잘 사용하고 있어요
Coupang Eats,2025-05-21 00:01:30,5,"맛,배달 모두 좋아요~~~"
Coupang Eats,2025-05-20 22:33:21,5,쿠팡없이 어찌 살았나 몰라유
Coupang Eats,2025-05-20 22:16:51,5,추가할인도되고 무료배송이라 정말 좋아요
Coupang Eats,2025-05-20 21:05:37,5,한번도 불편한걸. 못 느꼈 다면 매우 민족. 하고 있다늕 반증
Coupang Eats,2025-05-20 19:46:21,5,배송도 실시간으로보고 빠르게와서 너무 좋아요
Coupang Eats,2025-05-20 19:02:30,5,좋아요..리뷰별점도 유익하네요
Coupang Eats,2025-05-20 17:50:47,5,저렴하고 아주좋아요~
Coupang Eats,2025-05-20 17:42:30,5,좋습니다. 배달도 빠르고 피드백도 빠르네요
Coupang Eats,2025-05-20 17:38:04,5,배달도 빠르고 좋습니다
Coupang Eats,2025-05-20 17:27:58,5,배달비 무료가 있어서 좋습니다^^
Coupang Eats,2025-05-20 15:25:56,5,배달은 쿠팡이츠만 사용합니다.
Coupang Eats,2025-05-20 14:09:50,5,배민 구독끊고 여기로 왔다
Coupang Eats,2025-05-20 10:00:56,5,사용하기 아주 쉽고 몸이 불편한 우리 같은 연장자에게 너무 편리한 앱입니다
Coupang Eats,2025-05-20 00:01:15,4,"배달현황 확인 할 수 있어서 좋은데, 가게 수가 배민에 좀 밀리네요 ㅜㅜ"
Coupang Eats,2025-05-19 23:51:18,5,요즘은 쿠팡이츠만 사용하고 있습니다^^
Coupang Eats,2025-05-19 21:48:50,1,"이츠 뭐 배달원한테 구박함? 컵형 음료수 주문하면 맨날 난장판에 반절은 흘리고 오는게 기본이네, 손상보고하면 이거나 먹고 떨어지라고 쿠폰주는데, 알바 없고 내 음료수나 당장 내놓으라고 쿠폰 얼마나 한다고 *재배송 해준다고 해놓고 26시간째 씹으니까 리뷰 1점 적어 올렸더니 칼같이 삭제하는 꼬라지 하고는 어휴 안쓴다 그래"
Coupang Eats,2025-05-19 21:08:38,5,쿠팡이츠 쓰고 배민 요기오 다 지웠음
Coupang Eats,2025-05-19 21:03:50,5,배달은 역시 쿠팡이츠! 스벅이 되네
Coupang Eats,2025-05-19 20:59:55,5,음식도 맛있고 배달도이사한 새주소 정성껏 갖다 주셨어요
Coupang Eats,2025-05-19 20:37:51,5,다른거 안 쓰고 쿠팡이츠만 씁니다
Coupang Eats,2025-05-19 20:33:25,5,항상 잘 사용중입니다
Coupang Eats,2025-05-19 20:18:16,5,사용편리하고 좋아요
Coupang Eats,2025-05-19 19:58:02,5,겉바삭.속촉촉 너무맜있어요
Coupang Eats,2025-05-19 18:54:16,5,쿠팡 이츠 좋아요~!! ㅎ
Coupang Eats,2025-05-19 18:48:34,5,한번 이용하니 계속하게되네요
Coupang Eats,2025-05-19 18:47:00,5,배달비도 무료고 다른곳보다 배달도 빨라서. 좋아요!!!
Coupang Eats,2025-05-19 18:36:05,2,"쿠팡캐시 먼저 사용되는거 좀 풀어주심 안되요? 아 카드할인되는데 자꾸 쿠팡캐시 체크가되서 캐시로 나가서 짜증나요~ 아이디 하나로 가족이랑 같이써서, 캐시결제 쓰면 안되는데,,,불편"
Coupang Eats,2025-05-19 18:14:30,5,무료배달 즉시할인 쿠폰등 잘 이용하고 있습니다. 와우 회원 하나로 쿠팡 쿠팡잇츠 다 이용 가능하니 좋아요!
Coupang Eats,2025-05-19 17:51:40,5,쿠팡플레이부터 이츠까지 다좋음
Coupang Eats,2025-05-19 16:48:35,5,배송 빨라서 좋아요
Coupang Eats,2025-05-19 16:14:16,1,쿠폰 뽑는거 특정 아이디를 제외한 평범한 사용자들은 무조건 최저 보장금액만 뜨게 해뒀으면서 랜덤 쿠폰이라고 과장 광고 하는짓좀 그만하세요.
Coupang Eats,2025-05-19 13:40:26,2,배달 라이더가 계속 층수 다르게 보내는거 해결좀 하세요 제발
Coupang Eats,2025-05-19 13:36:55,5,편하게 잘 쓰고 있습니다. 감사합니다.
Coupang Eats,2025-05-19 12:57:48,5,쿠팡이츠에서는 쿠팡 회원들이면 배송비가 무료라 넘 좋고 배송되는 가게도 많아서 좋아요~
Coupang Eats,2025-05-19 11:46:55,5,아주 편리하고 직관적이네요
Coupang Eats,2025-05-19 09:47:58,5,약간 가격이 틀리는게 있음
Coupang Eats,2025-05-18 22:28:53,5,쿠팡 생각 보다 좋습니다.
Coupang Eats,2025-05-18 22:10:10,5,첫주문 정말만족해요 쿠팡만 쓰다 배달은 처음 앞으로 쿠팡이츠쓰려구요
Coupang Eats,2025-05-18 22:03:31,5,자주는 아니지만 가끔이용하는데 너무 편리하고 무료라서 굿!!입니다
Coupang Eats,2025-05-18 20:58:26,4,엄마가 배달비 없어서 좋대요. 배민보다도 좋대요
Coupang Eats,2025-05-18 19:31:11,5,카드할인 넘 많아 좋아용~♡
Coupang Eats,2025-05-18 19:28:02,5,"직관적인 음식 표현, 신뢰도 등 좋습니다."
Coupang Eats,2025-05-18 19:27:44,5,무료배달이많아좋아요
Coupang Eats,2025-05-18 18:59:53,5,맛있는 이동네 초밥집
Coupang Eats,2025-05-18 18:44:51,5,도우쫄깃쫄깃 완전맛나요
Coupang Eats,2025-05-18 18:33:40,5,아주 좋습니다 잘 사용하고 있습니다
Coupang Eats,2025-05-18 18:16:59,5,배송이 빨라서 바로한 음식을 먹는듯해요.
Coupang Eats,2025-05-18 17:44:22,5,편하고 빠르고 좋아요
Coupang Eats,2025-05-18 17:11:22,5,사용하기 편하고 혜택이 많아요
Coupang Eats,2025-05-18 17:00:24,5,아픈 내게는 얼마나 소중한지 덕분에 건강하세요.감사합니다.
Coupang Eats,2025-05-18 15:36:45,5,다른 배달어플에 비해서 배달비를 조금 아낄수 있어서 좋네요 무조건 저렵한것은 아니고 타어플보다 저렵한 매장을 찾아야해요 ㅎ 그래도 만족합니다
Coupang Eats,2025-05-18 15:00:08,1,배달하는사람이 잘 못 배달해도 피해는 소비자가 다~받아야하는 시스템. 구림. 와우쿠팡아니면 쓸 생각이 없음.
Coupang Eats,2025-05-18 14:45:15,5,편리하고 이벤트 짱임
Coupang Eats,2025-05-18 14:19:00,5,쿠팡와우 회원에게는 무료라는 매료가 좋아요
Coupang Eats,2025-05-18 13:56:05,5,훌륭한 선택과 집중이었음
Coupang Eats,2025-05-18 13:48:26,5,잘 사용하고 있어요
Coupang Eats,2025-05-18 13:17:55,4,어떤 매장은 원래가격보다 비싸네요 무료배달이라하고 음식 가격을 비싸게 파는 매장이 있네요
Coupang Eats,2025-05-18 12:42:15,5,사용하기 편하고 혜택이 많습니다
Coupang Eats,2025-05-18 12:20:05,1,주문 후 상황 확인하려고 보니깐 과거 주문 내역이 먼저 떠서 주문 취소 된 줄 알고 이중 주문하는 실수를 하게됨.
Coupang Eats,2025-05-18 11:42:19,5,배민보다 훨씬 화끈한 쿠폰프로모션!!
Coupang Eats,2025-05-18 11:34:14,5,배민보다 요즘은 쿠팡이츠가 더 좋음
Coupang Eats,2025-05-18 11:29:28,4,주문후 배달까지 정확합니다
Coupang Eats,2025-05-18 11:27:22,5,무료배송 너무 좋아요 배민만 쓰다가 갈아탔는데 등록 음식점 수는 적긴한데 무료배송이 너무 크네요 ㅋㅋ
Coupang Eats,2025-05-18 11:26:11,5,잘만듬 쿠폰 많이줌
Coupang Eats,2025-05-18 11:00:01,5,다른앱은사용안하고 여기 쿠팡이츠만사용합니다 그만큼믿고 사용합니다
Coupang Eats,2025-05-18 09:46:45,1,다좋은데 주문내역 삭제기능이 왜없죠??
Coupang Eats,2025-05-18 08:41:20,5,그냥 다 좋아 계속 이렇게 하기 변하기 없기
Coupang Eats,2025-05-18 00:34:21,5,앞으로도 잘 부탁해요
Coupang Eats,2025-05-17 23:02:58,5,정말 맛있게 잘 먹었습니다
Coupang Eats,2025-05-17 22:27:19,5,편해요ㅎ혜택도괜찮고ㅎ
Coupang Eats,2025-05-17 22:13:53,5,"포인트도 잘 쌓이고, 무료배달도 있어서 굿입니다.."
Coupang Eats,2025-05-17 21:52:48,5,쿠팡이츠앱 이용에 만족합니다.
Coupang Eats,2025-05-17 21:46:14,1,우리지역은 없음 배달이 안됨
Coupang Eats,2025-05-17 21:33:14,5,참 이용하기 좋인요
Coupang Eats,2025-05-17 20:47:14,5,할인쿠폰도 자주주고 배달료가 없으니깐 너무편하네요
Coupang Eats,2025-05-17 20:22:04,5,"음식점 많음, 배달 공짜 맛집 많음"
Coupang Eats,2025-05-17 20:21:08,5,쿠팡앱으로만 수문하다 배달앱을 통해 주문했는데 다양한 이벤트와 더욱 편리한 주문인터페이스가 있는줄 몰랐어요
Coupang Eats,2025-05-17 20:21:01,5,쿠팡 멤버입니다~~~~
Coupang Eats,2025-05-17 20:06:41,5,정확하고 확실하게 믿고 이용할수 있어서 좋아요
Coupang Eats,2025-05-17 19:47:09,5,와우회원은 혜택이 많아요(무료배송.한집배송도 저렴해요)
Coupang Eats,2025-05-17 19:36:48,5,사용하기 편리하고 좋습니다
Coupang Eats,2025-05-17 19:25:55,5,"쉽고 빠르고 간편하지만, 개발자님 연락좀 주세요"
Coupang Eats,2025-05-17 19:14:02,5,사용이 편리하고 신속합니다
Coupang Eats,2025-05-17 19:10:03,5,배달도 빠르게 잘 옵니다
Coupang Eats,2025-05-17 18:59:16,5,신선하고푸짐하고맛있네요
Coupang Eats,2025-05-17 18:44:28,5,와우할인에 이츠까지 할인받고 좋아요 😀
Coupang Eats,2025-05-17 18:33:55,5,분주한 퇴근길에 구매하러 가기도 주말 휴일에 일부러 가기도 좀.. 번거로워 자주 먹지 못했었는데요~ 쿠팡이츠앱 통해 간편하게 주문해 좋으네요!👍 무료배달등 할인 이벤트도 잘 활용 유익한것 같아요. 쿠팡회원가가 올라 살짝 부담였지만 배달앱을 이용하니 만족스러워요😘
Coupang Eats,2025-05-17 18:14:31,5,최첨단 시스템에 총알배송~ 명불허전 쿠팡은 사랑입니다 ^^
